INFO:root:[-5, -4, 1, -1, 3, 2, 11, 12, 21, 54, 34, 90, 43, 111, 98, 128, 98]
INFO:root:[-5, -4, 1, -1, 3, 2, 11, 12, 21, 54, 34, 90, 43, 111, 43, 128, 98]
INFO:root:[-5, -4, 1, -1, 3, 2, 11, 12, 21, 54, 34, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, 1, 1, 3, 2, 11, 12, 21, 54, 34, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 3, 2, 11, 12, 21, 54, 34, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 3, 3, 11, 12, 21, 54, 34, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 54, 34, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 54, 54, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 54, 90, 37, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 54, 90, 90, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 54, 90, 90, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 54, 54, 90, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 90, 111, 43, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 90, 111, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 90, 111, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 90, 90, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 90, 90, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 54, 54, 90, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 43, 54, 90, 111, 128, 98]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 43, 54, 90, 111, 128, 128]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 43, 54, 90, 111, 128, 128]
INFO:root:[-5, -4, -1, 1, 2, 3, 11, 12, 21, 34, 37, 43, 54, 90, 111, 111, 128]
INFO:root:List is already sorted!
INFO:root:Visualization has ended successfully!
INFO:root:Writing sorted values from list in xml file back...
INFO:root:Sorted list was updated in xml file(lab8/list.xml).
INFO:root:Program has finished work.
